-179.3970	-109.2004	2779.7625
-177.7517	-50.1448	2773.9714
-176.9423	-34.9285	2771.1892
-176.9295	-18.4978	2771.0719
-176.2972	-0.1726	2771.0740
-176.2858	14.3603	2770.9713
-175.4785	29.4948	2768.1972
-175.4770	31.3883	2768.1840
-175.4586	54.7405	2768.0208
-175.2736	64.7724	2765.1573
-176.2428	68.6915	2770.5910
-176.0619	72.4082	2767.7661
-175.2616	79.9025	2765.0526
-175.2556	87.4671	2765.0004
-175.2444	101.3350	2764.9050
-174.6186	112.6844	2764.9591
-174.6099	123.3996	2764.8859
-174.6059	128.4419	2764.8515
-174.5947	142.3075	2764.7573
-173.7869	161.6867	2761.9703
-173.7782	172.3892	2761.8984
-173.7668	186.2386	2761.8056
-173.7627	191.2746	2761.7720
-173.7550	200.7167	2761.7091
-173.7467	210.7878	2761.6421
-173.7374	222.1173	2761.5671
-73.8558	-60.4673	2735.1584
-73.7849	-64.7592	2732.4811
-73.0988	-67.1810	2729.8966
-73.1014	-72.7691	2729.9334
-73.7193	-80.2190	2729.8828
-73.7932	-82.7831	2732.6003
-73.7952	-87.1339	2732.6291
-73.7258	-94.5007	2729.9774
-73.7261	-95.1217	2729.9815
-73.8017	-101.4301	2732.7239
-74.4937	-108.9937	2735.3800
-74.4221	-113.2388	2732.7024
-74.4224	-113.8605	2732.7066
-74.4255	-120.6984	2732.7521
-74.5018	-127.0386	2735.5003
-75.1209	-134.5037	2735.4500
-74.4321	-135.6182	2732.8516
-74.4335	-138.7266	2732.8724
-75.0536	-149.9148	2732.8471
-75.1275	-149.4389	2735.5499
-75.2046	-155.8143	2738.3040
-75.1319	-159.3962	2735.6167
-75.0588	-161.7276	2732.9262
-75.1363	-169.3540	2735.6835
-75.1387	-174.9554	2735.7212
-75.8324	-181.9766	2738.3797
-75.0702	-187.8425	2733.1017
-75.7615	-191.1350	2735.7299
-75.8378	-194.4373	2738.4637
-75.8405	-200.6679	2738.5058
-75.8423	-205.0294	2738.5353
-75.7692	-209.1862	2735.8518
-75.7703	-211.6762	2735.8686
-76.4645	-218.7338	2738.5277
-76.4669	-224.3419	2738.5657
-77.1638	-234.5377	2741.2514
-76.4709	-233.6890	2738.6292
-76.3995	-243.4212	2735.9836
-76.4748	-243.0365	2738.6927
-77.1699	-248.8847	2741.3491
-77.1725	-255.1228	2741.3916
-77.0974	-257.9889	2738.6941
-77.0995	-262.9747	2738.7282
-77.1026	-270.4535	2738.7792
-77.8759	-277.8491	2744.1687
-77.8762	-278.4736	2744.1730
-77.1067	-280.4258	2738.8474
-77.7277	-291.6400	2738.8237
-77.7279	-292.2633	2738.8280
-77.8072	-298.1654	2741.5856
-78.5045	-304.6984	2744.2523
-77.7342	-307.8466	2738.9349
-77.7355	-310.9633	2738.9563
-77.7382	-317.8204	2739.0034
-78.5118	-322.8114	2744.3771
-78.5125	-324.6853	2744.3900
-78.4370	-329.9827	2741.7039
-78.4400	-337.4711	2741.7556
-78.4419	-342.4635	2741.7901
-79.1393	-347.7912	2744.4489
-79.1418	-354.0381	2744.4922
